"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rab30",347.405799227207,-0.332884002309022,0.0678506099303116,-4.90613131777183,9.28903455196217e-07,4.41800188424266e-05
"Sectm1b",35.1345047662236,2.14773636846032,0.437843883819948,4.90525606917813,9.33055318858055e-07,4.42867360954917e-05
"Wdr37",1529.71740666241,-0.258237439822015,0.0527130941448602,-4.89892395829308,9.63629261030716e-07,4.56058500371244e-05
"Nrm",888.343040009663,-0.346342251484604,0.07070099307247,-4.89869005276342,9.64776922370878e-07,4.56058500371244e-05
"Foxd2os",300.488819233952,-0.392530157078715,0.0802079872314856,-4.8939035952348,9.88552773890593e-07,4.66347761829282e-05
"Gm30233",131.337866607637,-0.641798012421045,0.131305212885241,-4.88783345549249,1.01951718619396e-06,4.7997959212093e-05
"Itpa",2346.89067974678,0.300111622225661,0.0614058151335459,4.88734856092987,1.02203055168837e-06,4.8018884827302e-05
"Naf1",1717.36623366381,-0.196563424180479,0.0402526010782279,-4.88324776325566,1.04352613895185e-06,4.89297811819646e-05
"2810459M11Rik",8.9760934131036,2.29175168067693,0.469384598184568,4.88246033112442,1.04770320825853e-06,4.90265956929044e-05
"Gm51760",20.0193381197382,-1.23779805414941,0.25378899502533,-4.87727237355532,1.07562861941398e-06,5.02320729509025e-05
"Gm38636",20.8329407043903,-1.0614289525838,0.217704735394439,-4.87554370675814,1.08509167023979e-06,5.05722443097703e-05
"Rasal1",36.6243584282345,-1.35736790819011,0.278642662381205,-4.87135708721132,1.10834317968124e-06,5.1508981999221e-05
"Ubxn4",6097.0302222595,0.235477072450263,0.0483451216202066,4.87075147519832,1.11174604870691e-06,5.1508981999221e-05
"Pnkd",2596.26044021772,-0.328710793353994,0.0674869210141362,-4.87073329786583,1.11184834043989e-06,5.1508981999221e-05
"Hspa1a",86.1615408222064,0.717099032171808,0.147309799049301,4.86796558545173,1.12752958833975e-06,5.21313978991345e-05
"Bbs12",1435.08550349905,-0.384713263769558,0.0790710166854968,-4.86541440714929,1.14217233243119e-06,5.27034191565167e-05
"Shf",207.223108698361,-0.507261136155859,0.104357407623347,-4.86080622073996,1.16908649558007e-06,5.38382888143124e-05
"Zswim9",677.714951165941,0.289621584018409,0.0595995833662986,4.85945652066721,1.17708428236494e-06,5.40992597894855e-05
"Tmem238",693.115321980103,0.376206891022115,0.0774955667055245,4.85456016408866,1.20654235912222e-06,5.53435734293019e-05
"Gm39860",76.7706786392713,-0.853392631673845,0.175808681497303,-4.85409835513121,1.20935706885009e-06,5.53632693649124e-05
"Slc9a5",2190.06497535728,-0.96538627099258,0.199122328152799,-4.84820702905692,1.24582348324833e-06,5.69203996972317e-05
"Becn1",4207.63824590949,0.237423182385778,0.0489831346354185,4.84703937697983,1.25317561338015e-06,5.70196816849488e-05
"Rida",4028.46698739176,0.672161891643151,0.138683311944943,4.84673954073146,1.25507025894546e-06,5.70196816849488e-05
"Zdhhc24",860.024271183806,0.512651392191297,0.10577344690528,4.84669269264124,1.25536653774273e-06,5.70196816849488e-05
"Hook2",1975.87389938085,0.261937277552638,0.0540820656330741,4.84332975241331,1.27681126032382e-06,5.78804479533514e-05
"Akt3",7314.8116868774,-0.725630515870597,0.149833980310564,-4.84289688071135,1.27959705224959e-06,5.78936600052887e-05
"C2cd3",5186.30859259135,0.297989633240654,0.06154768972303,4.84160550268635,1.28794263467471e-06,5.81578765579769e-05
"2310047K21Rik",518.014223579107,0.439625545562667,0.0908591920343034,4.83853681415842,1.30798471092406e-06,5.8948204156403e-05
"Dennd5a",7702.54402108889,-0.20019705664327,0.0413834896780548,-4.83760693457015,1.31411688964159e-06,5.91097926522894e-05
"Bcl2",2797.2343121385,-0.338467737079986,0.0700293866708374,-4.83322435295489,1.3433924442312e-06,6.0309745900592e-05
"Gm36090",486.310056030147,1.04986970404181,0.217247111875211,4.83260603549411,1.34757294759542e-06,6.03806334241113e-05
"Gm18095",98.608117084451,0.718527570466147,0.148903469450917,4.82545889035176,1.39681275756116e-06,6.23640110204742e-05
"Mindy2",2898.49273572967,-0.552654210515493,0.114532368270405,-4.82531024950697,1.39785495226476e-06,6.23640110204742e-05
"Cyp4f14",618.765831205173,2.64348432595953,0.547870234048266,4.82501906779379,1.39989873940832e-06,6.23640110204742e-05
"Ggt6",81.3887515320155,1.2002794283308,0.248846720371218,4.82336848378103,1.41153851441648e-06,6.27620860528862e-05
"Copb1",10754.3998713719,0.209435240628043,0.0434830707209429,4.81647770398081,1.46114482875315e-06,6.48435401058521e-05
"Cyp2c55",145.987467930869,3.53261617451423,0.734072887281616,4.81235070211631,1.49165298568014e-06,6.607111793442e-05
"Stxbp5",2618.99066126224,-0.159166789451933,0.0330892880985446,-4.81022102917149,1.50763487192694e-06,6.66518197665223e-05
"Trim40",229.83314704444,-1.35633916770657,0.282345581910536,-4.80382642621388,1.55661784056466e-06,6.86865020522925e-05
"Arv1",1247.18664344346,-0.31048176149744,0.064675422509311,-4.8006143516533,1.58179621242008e-06,6.96650665849529e-05
"Pex6",4540.38996865999,0.25566293079535,0.0533025535709576,4.79644808114128,1.61503792505428e-06,7.0994375455511e-05
"Tnfrsf25",40.5388632450063,-1.52224169684478,0.317453037343702,-4.79517130969097,1.62535871156466e-06,7.13129975338673e-05
"Slc38a10",6151.91450756964,0.270104591672916,0.0563671550685473,4.79187908888511,1.65226471847045e-06,7.2356724746602e-05
"Cyp4f16",996.674346017154,0.281104005653803,0.0587510880058212,4.78466042409206,1.71276652276972e-06,7.48649924547742e-05
"Igsf23",173.794129973846,0.777985547735088,0.162709191209175,4.78144806666101,1.74036966802252e-06,7.5928533824817e-05
"Kdf1",38.3195981202048,0.905355576677284,0.189696859698525,4.77264398639027,1.81823030997793e-06,7.90848022122558e-05
"Ttl",778.797420621885,-0.286219837319482,0.0599727245960009,-4.77250015315409,1.81952970191058e-06,7.90848022122558e-05
"Als2cl",4200.37829309777,-0.805576930889961,0.168842863250907,-4.77116364517489,1.83164648126489e-06,7.94626445423515e-05
"Pde6c",13.8164831971317,1.24334819418258,0.260671350084564,4.76979228357558,1.84415981807485e-06,7.98562488386517e-05
"Mal2",3318.22718241564,0.463462733157018,0.0974169251107884,4.7575175733574,1.95988199703457e-06,8.4709238642779e-05
"Sftpa1",267.192197941407,4.65066699675251,0.978368727335783,4.75349105793359,1.99933951117177e-06,8.62540335581726e-05
"Esam",115.151010967951,0.691992501156951,0.145607425629285,4.7524533736264,2.00963122753261e-06,8.64516766136637e-05
"LOC115489723",22.0085179268703,-1.49077180030343,0.313696217749571,-4.75227852920284,2.0113703305204e-06,8.64516766136637e-05
"Tbc1d8b",904.906889234325,0.287608076861373,0.0605757011910914,4.74791164123858,2.05527783712259e-06,8.8053879266359e-05
"Gne",2036.89362956048,0.16597448423436,0.0349580590143131,4.74781749657222,2.05623449213126e-06,8.8053879266359e-05
"Zfp81",1201.56769123006,-0.31799524102161,0.0670478652543252,-4.74280933204053,2.10774632161807e-06,9.00935398245954e-05
"Adgrg1",9369.10092924731,0.483311647500885,0.101975820103676,4.73947301438237,2.14274768644889e-06,9.14212753722038e-05
"Entpd7",882.209988644842,0.321982179629347,0.0680025550900079,4.73485414192413,2.1921268971586e-06,9.33564500606444e-05
"Zscan4-ps1",4.16583019470495,3.30158035895622,0.69760705690388,4.73272213387476,2.21528656879467e-06,9.41699656808137e-05
"Gm15401",76.3026699129393,2.00850312576643,0.424480917937764,4.73166882394678,2.22681505100601e-06,9.43900924373847e-05
"9230112J17Rik",41.3678048085424,1.09281032122916,0.23096456835615,4.73150634751922,2.22859847719461e-06,9.43900924373847e-05
"Muc5ac",17.5735390843339,1.96591483391542,0.415799882477296,4.72803123993851,2.26707310379178e-06,9.58447481584831e-05
"Cpne3",6206.0983371987,-0.277577154783594,0.058732350714461,-4.72613732307585,2.28830928933612e-06,9.65666520099841e-05
"Adcy7",351.633910218492,-1.11244886188819,0.235636877732706,-4.72103039469947,2.34652866718905e-06,9.8843793766711e-05
"Dnase2a",268.36083717234,-0.397403371800488,0.0842622603375028,-4.71626764115673,2.40210408644561e-06,0.000101001514214497
"Rhobtb3",4561.86796330423,-0.449594661602705,0.0953409287034327,-4.71565221481336,2.40937688024484e-06,0.000101124118246804
"Pdk2",946.611817909701,0.765239427885324,0.162327687336898,4.71416454235027,2.42704485115325e-06,0.000101428831877971
"Zfpm2",4140.89810252955,-0.564059442844095,0.119652914234753,-4.71413042007017,2.42745155143894e-06,0.000101428831877971
"Fkbp9",9118.67402893202,-0.191921228063747,0.0407148207332554,-4.71379278128538,2.43147936497082e-06,0.000101428831877971
"Gm35089",14.9329921547392,1.67321152615993,0.354977401962126,4.71357195390836,2.43411716312064e-06,0.000101428831877971
"Adm",73.0568412929649,-1.42442893965187,0.302371821041783,-4.71085213808676,2.46683167354506e-06,0.000102607819252654
"Mtmr10",6548.17081084801,-0.43982221588516,0.0934431479381224,-4.70684288350825,2.51582657690202e-06,0.000104458559659921
"Gm32861",7.18390371145625,1.88325090463726,0.400355304934878,4.70394892093061,2.55177114516662e-06,0.000105761800498781
"Hoga1",144.372320812342,-0.406507624931616,0.086533198301848,-4.69770715643287,2.63098286323436e-06,0.000108850467478912
"Lix1l",2529.88313709271,-0.254179832873357,0.0541127269411423,-4.69722830915222,2.63715622961839e-06,0.000108911736813955
"Yipf1",831.159469866553,0.31428265725401,0.066926517736594,4.69593619812924,2.65388375468768e-06,0.000109407889780286
"Arg2",25.6666963260896,2.32634287774541,0.495921851579979,4.69094650766811,2.71944069147545e-06,0.00011191173483891
"Tstd1",88.1432755395938,-0.499646556308292,0.106576995412942,-4.68812762428107,2.75716060078064e-06,0.000113236176841427
"Vps25",1495.27489944046,0.218037702920292,0.0465127259953954,4.68769994134244,2.76292717621522e-06,0.000113236176841427
"Fabp2",126.316377656475,1.26127626224528,0.269074961822881,4.68745309374239,2.76626076127053e-06,0.000113236176841427
"Sik2",2689.61294925944,-0.432580535245287,0.0923031185391823,-4.68652134501456,2.77887849496476e-06,0.000113475186475109
"Nek6",7298.13053382567,0.236504624132518,0.0504672343796041,4.68630046880673,2.78187768652895e-06,0.000113475186475109
"Msl2",2151.62274097027,-0.20246477477611,0.0432077024938776,-4.68584912157267,2.78801601564851e-06,0.00011352605565474
"Gm16124",8.53119743064182,1.63170537964424,0.348391778971854,4.68353582986257,2.81968138305014e-06,0.000114614369353054
"Klhdc8a",475.762654571734,-0.603162632397963,0.12889870948541,-4.67935353896025,2.87780845104351e-06,0.000116649702649453
"Mtx2",3445.06115873023,0.215987765080133,0.0461590107052354,4.67921131281168,2.87980523990247e-06,0.000116649702649453
"Gjb1",489.271151636078,2.9525297656187,0.631149864291533,4.67801695391778,2.89662601765845e-06,0.000117126637403924
"Aebp2",4781.89233863858,-0.25584144834809,0.0547067936788968,-4.67659373074867,2.916793115797e-06,0.000117736988204606
"Atrnl1",4092.31677826258,-0.381268722152304,0.0815569477000863,-4.6748772839607,2.94129443183909e-06,0.000118519867644072
"Prrg2",878.516655881468,0.414156489344457,0.0886268993442441,4.67303372236676,2.96783014478723e-06,0.000119381867695861
"Gm38566",178.913013915597,-0.973810005615396,0.208674160039178,-4.66665353023376,3.06144910802258e-06,0.000122934660548796
"Wbp1",3439.87658428793,0.458436596994803,0.0982507711038003,4.66598472301527,3.07142521640547e-06,0.000123122243994423
"L2hgdh",1905.61975116827,-0.238499480939784,0.0511308482292747,-4.664492947004,3.09378942389312e-06,0.000123804918152688
"Wwp1",2463.74541366029,-0.271781656722267,0.0582786578235268,-4.66348517402799,3.10898593740438e-06,0.000124198904659476
"Ell3",211.348466655404,0.422416344742046,0.0906050429059515,4.66217255898787,3.12888664993147e-06,0.000124779139424243
"Snhg17",1214.24188729179,-0.454094027316063,0.0974863362486045,-4.65802741994588,3.19253697380529e-06,0.000127099113485456
"Agt",699.733832566653,2.48804624519021,0.534318201090984,4.65648791321362,3.2164915367054e-06,0.000127784044737158
"Muc20",29.2844223359456,3.40303447385677,0.730858500336224,4.65621522126545,3.22075252784307e-06,0.000127784044737158
"Gm12514",64.3538524337123,1.0029006726297,0.215455679740933,4.65478874279665,3.24313057417087e-06,0.000128452321888235
"Cyp4f13",669.203191331815,0.390744559268118,0.083956342725055,4.65413983726935,3.25335963238793e-06,0.000128637950711625
"Ugt1a6a",911.118257732949,1.1665976036289,0.250815828888363,4.6512120419168,3.29989811627656e-06,0.000130256182446903
"Sec23ip",4567.34977304459,0.219572293503205,0.047217634417151,4.65021800040557,3.31584348841767e-06,0.000130663374136119
"BC052040",1861.84482767985,0.124935354893347,0.0268730707757711,4.64909112679411,3.33400897766191e-06,0.000131156522663615
"Dleu2",84.2841590137573,0.755655795776695,0.162649992682495,4.64590119749831,3.38595039026601e-06,0.000132974464565269
"Fbxo32",653.978819866156,0.66796916945499,0.143852647710432,4.64342631217729,3.42678246091646e-06,0.000134350711009917
"Mpp5",5931.48607755441,-0.288795296567065,0.0621995493407084,-4.64304483920198,3.43311806873677e-06,0.000134372125422227
"Tnfrsf11b",94.476420312736,-0.589218950388098,0.126945483027458,-4.64151174453879,3.45869359008219e-06,0.000135145249538397
"Upk3a",26.4740668098865,2.36872107901248,0.511153913484131,4.6340662108342,3.58552232423728e-06,0.000139865501084953
"Gm31522",9.47325311235692,2.19953310504492,0.475010315630283,4.63049544961228,3.6479180034358e-06,0.000142046497033288
"Slc35f5",4294.32896471743,0.372926473908936,0.080542734132389,4.63016903915817,3.6536733618644e-06,0.000142046497033288
"Ccl20",1512.84661161096,1.05805098974136,0.22874770496489,4.62540592441685,3.73865471251318e-06,0.000145107317520788
"D430020J02Rik",871.039068751273,0.217345554162703,0.046994362214856,4.62492826626755,3.74728065385539e-06,0.000145199305469088
"Ice1",6083.54735407556,-0.154214442938349,0.0333527394092202,-4.62374142783958,3.76879622691443e-06,0.00014578960071114
"Mipol1",688.515989858985,-0.507106828353908,0.109764224226863,-4.61996458250193,3.83805555246657e-06,0.000148221746044508
"Gm34349",126.205046937552,1.02345596068048,0.221550014126023,4.61952559433516,3.84618435974395e-06,0.000148288935198766
"Erich4",7.07176829197194,2.48142241382766,0.537339120393344,4.61798205202555,3.87489758308618e-06,0.000149148213770199
"Sftpd",13.7982739001827,3.5228659376473,0.764045941708008,4.61080380817417,4.01114963316991e-06,0.000154137057923632
"Ccl5",98.8579376487324,-2.27850765035105,0.494340405148106,-4.60918756917797,4.04245511209184e-06,0.000155083277936614
"Nipal3",914.889526426328,0.369421312872929,0.0802946987090503,4.60081822103269,4.20834568092177e-06,0.000161181028472268
"Rccd1",279.0425834754,-0.591024968230151,0.128511236843238,-4.59901392865048,4.24495403525831e-06,0.000162315293506335
"Rassf5",405.97702289312,-0.395776569296245,0.0860694951972478,-4.59833728999146,4.25876127429794e-06,0.000162575409829696
"Acaa1a",3060.14229312288,0.340699175022613,0.0741554972347639,4.5943886525906,4.34019801704537e-06,0.000165412144459151
"Nudt4",13265.3165901675,-0.131621042497122,0.0286579283930661,-4.59283171804452,4.37271663618004e-06,0.000166378283812686
"Numa1",16251.2395381999,0.150418315097262,0.0327547378700191,4.59226129954598,4.38468890184637e-06,0.000166560768268174
"Ift122",1933.05481866687,0.2433437340598,0.0530094923934573,4.59056902966751,4.42039229553933e-06,0.000167642655522006
"Mirc35hg",13.7696871356871,1.20713078350352,0.262988448939618,4.59005248470313,4.43134569724849e-06,0.00016778390478489
"Ntf5",141.917462155269,0.378326354002041,0.082440852203499,4.58906408522041,4.45237736033665e-06,0.000168305665363866
"Pwwp3b",2662.96061012673,-0.311554707829526,0.0678994840500627,-4.58846944403605,4.46507647378606e-06,0.000168511260091991
"Gas2l1",3093.92577645007,0.124574075711987,0.027159560355243,4.58674861016072,4.50202228844421e-06,0.000169495385996339
"Ikbip",1495.36230102131,-0.306192168696953,0.0667583427000455,-4.58657534493804,4.50575842997593e-06,0.000169495385996339
"Apoh",20.1851708771962,2.71475206677171,0.591949141644244,4.58612383359659,4.51550839122991e-06,0.000169587297347
"Llgl1",4381.51614676938,-0.308069195737014,0.0672124811084574,-4.58351173258874,4.57231216290915e-06,0.000171443239581779
"Slc9a3r2",2099.1640997652,0.315235002189525,0.0688028360822493,4.58171523355058,4.61177614931419e-06,0.000172591232733841
"Gm2065",25.9146249870114,-1.23010724239127,0.268497815438606,-4.58144227498396,4.61780075517945e-06,0.000172591232733841
"Ppp2r5b",1850.80746268428,-0.188486129506566,0.041144863333536,-4.58103671358988,4.62676602924146e-06,0.000172648295078286
"Zscan4c",4.81521520521809,2.90665475059715,0.634749371700997,4.57921642806501,4.66721073015704e-06,0.000173877947105851
"Pdia2",17.0350746091896,-2.2845801442764,0.498982361472897,-4.57847876131889,4.68369709869774e-06,0.000174212515482011
"Radx",201.037028047525,-0.622270364856707,0.13599034984054,-4.57584207692951,4.74308250125003e-06,0.000176139111766421
"Tmem59",6992.81820374747,0.542771403403534,0.118662773298462,4.5740663926533,4.78348148196566e-06,0.000177318284242914
"9130008F23Rik",179.153640003765,-0.859426649359065,0.187909563134372,-4.57361847382137,4.79372411611913e-06,0.000177318284242914
"Gm20605",88.3895215780522,-1.23949538151466,0.271020219253657,-4.57344247203406,4.79775452410813e-06,0.000177318284242914
"Shmt1",4681.21934939013,0.3360215628778,0.0734918614278647,4.57222822159184,4.82564919994559e-06,0.000178065688284161
"Ctnnbip1",837.604106735775,-0.242384458038354,0.0530386204130048,-4.56996158932751,4.87813613553466e-06,0.000179716729691682
"Jup",11951.079176556,0.308449408699454,0.0675155385740836,4.56856917998214,4.91064989350982e-06,0.00018062786692292
"Gnb4",1259.21568768005,-0.863453337406992,0.189063542625369,-4.56700073116651,4.94752285961672e-06,0.000181696211347633
"Gm41348",23.8048914448064,-1.02860325161477,0.225387050296118,-4.56371938966044,5.02552405884073e-06,0.000184269215490827
"Tmppe",1471.93120564883,-0.251976603565968,0.0552493915906356,-4.56071273024981,5.09802855759673e-06,0.000186632875113281
"Kif1b",6813.98687323241,0.254301964882157,0.0558113403089805,4.55645686834075,5.20237157879947e-06,0.000190152825738481
"A930038B10Rik",12.9325800600327,1.32432316144565,0.290881208057584,4.55279724080175,5.29372884273799e-06,0.000193187808867844
"Mreg",228.143246075056,1.10173686106711,0.242025321116658,4.55215535293541,5.30991016570089e-06,0.000193474120794219
"Cdk10",1003.68963779913,-0.364750882290837,0.0801345329342911,-4.55173155610611,5.32061958466804e-06,0.000193560471097406
"Ivd",9101.81648652437,0.206652041043726,0.0454427134065799,4.54752864765783,5.42795336758429e-06,0.000197004043189672
"Kctd2",898.229987801499,0.309662392764363,0.0680971507895841,4.54736195529237,5.43225280660879e-06,0.000197004043189672
"Cxcl10",1272.31041098565,-0.977518376322268,0.21511789246962,-4.54410539774285,5.51690501836328e-06,0.00019968757420161
"Dhfr",1887.77025217216,0.340835509972927,0.0750140569252463,4.54362187493178,5.52958106648033e-06,0.00019968757420161
"Klhl38",37.9009570766318,1.6587692612781,0.365092881811215,4.54341715195596,5.53495648752029e-06,0.00019968757420161
"Prkcg",106.068814146435,-0.804114973065031,0.176993082180664,-4.54320001187526,5.54066341171204e-06,0.00019968757420161
"Tnpo2",8270.83252178697,-0.206716791721532,0.0455484355756634,-4.5383949878617,5.66840113837557e-06,0.000203974558793329
"Bicc1",8542.99787402894,-0.213593674179122,0.0470987291096932,-4.53501990853428,5.75980521619892e-06,0.000206942846854454
"Myh7",322.180117086808,1.77577938289086,0.391772269017347,4.53268269177119,5.82392677604238e-06,0.000208923246479047
"Nit1",2234.31482274449,0.239835317448017,0.0529597678294192,4.52863234258343,5.93666932376189e-06,0.000212639035500792
"Irf2bpl",3995.38352539203,-0.423149038346964,0.0934932734706699,-4.52598377015552,6.01151935840413e-06,0.00021498823468191
"C430042M11Rik",82.478981155327,0.601681499579176,0.132959863234087,4.52528669136689,6.03136879540054e-06,0.000215366261140379
"Epb41l4aos",447.103261968864,-0.482749945223439,0.106772593119125,-4.52129082118331,6.14636773866016e-06,0.000219135476519666
"Fam114a2",3662.80852012268,0.20572983184194,0.0455072894307876,4.52081049904842,6.16033158479812e-06,0.000219296466385221
"Sec31a",10663.8652756649,0.286255576574234,0.0633319977888804,4.5199202072936,6.18629432207795e-06,0.000219883447496829
"Gm41595",69.06261460953,-0.953407906994962,0.21102303495043,-4.51802765143114,6.24183344224412e-06,0.000221518278584841
"Asb13",441.187890969272,0.44313336723949,0.0981559961186215,4.51458275359932,6.34415462356042e-06,0.000224553820345256
"Ado",2704.97936728725,-0.164122982165681,0.0363546539659653,-4.51449716229813,6.34671719717741e-06,0.000224553820345256
"Sorbs3",783.755704372419,0.345377704859842,0.0765210673809774,4.51349826499807,6.37669715311991e-06,0.000225008587955466
"Sorbs2os",26.0182799628816,-1.19993957414485,0.265860203269827,-4.51342306741188,6.37895953790161e-06,0.000225008587955466
"Tcstv1",3.80181563708919,2.90513211460403,0.644188704212658,4.50975326888842,6.49030670241022e-06,0.000228588799033295
"Cox14",3216.20355077343,0.218576188556754,0.048480131345769,4.50857253248407,6.5265256940132e-06,0.000229516153572797
"Gm19990",62.2803548730643,1.50175442093352,0.333125329948837,4.50807634821455,6.54180373952015e-06,0.000229705393032167
"Eogt",1924.85177927078,-0.252115418906474,0.055930792345388,-4.50763181307341,6.55552050700881e-06,0.000229839321703436
"Tcf23",101.326456465849,1.32906751745696,0.29489105208999,4.50697811289091,6.57574135326982e-06,0.000230200538174046
"Upb1",10.2898136519484,1.60994100498062,0.35740423984735,4.50453807058427,6.6517472845909e-06,0.000232510624209872
"Samhd1",4399.92541596269,-0.232878310458865,0.0517342540987514,-4.50143361522797,6.74966470621714e-06,0.000235578523054586
"Herc2",10226.2621650509,0.145825617698157,0.0323999807649923,4.50079334169603,6.77003033183789e-06,0.00023593454054348
"Ube2g2",3090.61984317711,-0.312268368618848,0.0694270250153239,-4.49779273344817,6.86625853847972e-06,0.000238929326353994
"Hs2st1",5825.41080208545,-0.360882369545054,0.0802487144691756,-4.49704860610163,6.89032406097538e-06,0.000239407816549758
"Mzt1",2584.97505274682,-0.147416525820031,0.0328082868007959,-4.49327106639579,7.01374151874952e-06,0.000243331749850787
"Dlg4",1713.37346711988,-0.512359866068676,0.114056474180195,-4.49215943024166,7.05046102005406e-06,0.000244240597426052
"Rnasek",1935.06162559049,0.269183707900403,0.0599349493463974,4.49126445981693,7.08015716211606e-06,0.000244903796919097
"Mest",86.8566617289565,-0.998903273539818,0.222530044849969,-4.48884677218882,7.16097807155871e-06,0.000247330805120354
"Ero1b",560.635300081675,-0.311589538353345,0.069422459115668,-4.4883103007658,7.17903101624463e-06,0.000247585898792033
"Gm18890",116.519869079741,0.49872869326995,0.11121189350094,4.48449062029263,7.3088320879191e-06,0.000251688416558757
"Dock4",4569.91470470573,0.28821501491926,0.0642945195937318,4.48273067036585,7.36939149504404e-06,0.000253271288597089
"Nfib",5751.53043547875,-0.192339554417905,0.0429087859578825,-4.48252147256502,7.37662176181094e-06,0.000253271288597089
"E230014E18Rik",28.1112024006229,-0.80419218724641,0.179448382504847,-4.48146801894238,7.41313429470485e-06,0.000254037910653365
"LTO1",1087.44320081146,0.328295055700279,0.073259765745601,4.48124632066534,7.4208403025843e-06,0.000254037910653365
"Gm11963",39.901927614728,0.799617431222299,0.178560586190114,4.47812951493643,7.52999145875032e-06,0.00025739484794933
"Pusl1",403.377263767251,-0.289605259031333,0.0646787599303856,-4.47759448918065,7.54888188009063e-06,0.000257661100642505
"Maf",515.68961064335,0.535485246520734,0.119734156506845,4.47228478608877,7.73882698191149e-06,0.000263756496696279
"Cnpy2",3629.25439694794,0.442868635831485,0.0991534123503524,4.466499188819,7.95099635844444e-06,0.000270590359940609
"Gosr2",2099.51150693188,0.264770481986011,0.0592900212681901,4.4656837073537,7.98134515103174e-06,0.000271225506523348
"1110038B12Rik",2531.66548102319,-0.248134078472331,0.0556357259646913,-4.45997736472077,8.19683094217288e-06,0.000278141003169346
"Gm32684",105.976404692613,0.536081392868419,0.120216871018186,4.4592858583661,8.22331861869927e-06,0.000278632445459869
"Atpsckmt",841.126633821709,0.423231015359144,0.0949923386630859,4.45542263003166,8.37280879784154e-06,0.000283284099413851
"P2rx3",142.42008813078,0.577152358303828,0.129607948168597,4.45306299852117,8.46539031463887e-06,0.000285999576714364
"Apln",1262.18892035349,-0.3028583966125,0.06803786522367,-4.45132126966172,8.53435485069874e-06,0.000287910430355694
"Rgs14",174.035984724839,-0.410232186148951,0.0922193126523301,-4.44844115999368,8.64957362002249e-06,0.000291373880581599
"Egln1",4793.53624717377,-0.284191962595631,0.0639676998637446,-4.44274162117723,8.88198022794628e-06,0.000298769218971932
"Dmpk",289.710885155178,-0.55954111909368,0.126037235498487,-4.4394905749928,9.01720632898689e-06,0.000302878956433843
"A930005H10Rik",95.823856769642,0.491062556096483,0.110689164752817,4.4364103495865,9.14714040592512e-06,0.000306799319106246
"Gm39070",13.4027441963577,1.35303830185649,0.305163761930303,4.43381053273787,9.25819957904113e-06,0.000310076208123441
"Tmem258",2925.66659444548,0.274341464353749,0.0619046826680411,4.43167548123756,9.35036713977283e-06,0.000312711846273959
"Apoa1",4228.10819517328,2.55198353063212,0.576022795211881,4.43035163164577,9.40795569460047e-06,0.00031418511031896
"Bad",1682.54593129217,0.281800553129596,0.0636386289923096,4.4281367715142,9.50506237457769e-06,0.000316535064333785
"2210417A02Rik",63.3908797531127,0.613514516198332,0.13854951496764,4.42812460470632,9.50559844207875e-06,0.000316535064333785
"Hpn",8.83218759287332,1.74075181469093,0.39316218259278,4.42756676954846,9.53020760760194e-06,0.000316899883341606
"Snx27",9284.39685826303,-0.237715001299785,0.0537117550172703,-4.42575375210419,9.61061079126781e-06,0.00031869555987012
"Gnat1",9.9656358666963,2.05158590657063,0.463558765876914,4.42572993456319,9.61167134463955e-06,0.00031869555987012
"Nqo1",321.289378050843,-1.69048423392198,0.382541421720799,-4.41908807239126,9.91182513883054e-06,0.000328178974996087
"Nrarp",3140.64260030305,-0.300069466219404,0.0679104681739712,-4.41860399858669,9.93404755125803e-06,0.000328446216046579
"Nol4",453.80961218569,-0.890479220222357,0.201574178081983,-4.41762545528122,9.97911502746347e-06,0.000329466941376141
"Dynlt3",4259.70794668974,0.299027676240618,0.0677034693525553,4.41672604225757,1.00207102828321e-05,0.00033037029213712
"Psd",1057.5244113417,0.261145228454561,0.059192387133493,4.4118043062804,1.02512747847045e-05,0.000337492323053887
"Ak5",676.426720830504,-0.883946013376015,0.200464798866695,-4.40948245464194,1.03617952624845e-05,0.000340647688445136
"Appbp2",2654.46689217652,0.335382616983999,0.0761057904145653,4.40679500412642,1.04911390920012e-05,0.000344412076839248
"LOC115488839",43.2070989062213,-0.767015809603184,0.174169519049796,-4.40384640083831,1.06348253593949e-05,0.000348636012134965
"Entpd2",1585.67999624567,0.564207958637184,0.12817044298756,4.40201301864849,1.07251119741012e-05,0.000351099927953298
"Fgb",2177.68378403598,1.33032957167443,0.302360362022152,4.39981472034672,1.08343342486948e-05,0.000354175912552404
"Cdk4",20426.8333487662,0.263266074463049,0.0598462100470933,4.39904338563601,1.0872909032357e-05,0.000354937016372723
"Dhodh",1049.44063500456,-0.331979117132371,0.0755023974665839,-4.39693477653208,1.09790318587039e-05,0.00035789793460747
"Necab3",280.440324009473,-0.654511361011417,0.148893775165558,-4.39582756420578,1.10351512765954e-05,0.000359222806633631
"Bpnt1",4655.02299915878,0.629159191403456,0.143176280238328,4.394297647321,1.111314643458e-05,0.000361255082278153
"Mirt1",945.408484607712,-0.32384032136019,0.0738096941736727,-4.38750390427306,1.14658936147412e-05,0.000372200546570831
"Inka2",56.5713645716693,1.12650681886006,0.257007668583661,4.38316422645324,1.16967870278976e-05,0.000379165400722769
