,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm9946,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm20589,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm7924,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Pdzrn3,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm32308,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm32481,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm46969,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm19908,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm23035,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm36639,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Dnajb8,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
n-TGccc4,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52864,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
LOC115490495,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm10445,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Mir3470a,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38842,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38840,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm44240,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm21045,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
9130221F21Rik,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm8574,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm6786,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm18716,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38823,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Vmn1r28,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
4921529L05Rik,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm33348,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38811,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38809,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38803,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40363,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm35565,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38798,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm4877,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Olfr457,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34818,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38796,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Kel,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38788,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Stra8,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm46956,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm13848,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
n-TPagg6,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Fezf1,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm18482,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
4930524B17Rik,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Wnt2,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm5721,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm36503,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm5110,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38765,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm35384,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm33576,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm19064,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm16367,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm21221,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm46929,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm35592,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm5565,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm8458,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Cyp3a16,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm33904,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm33714,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Rbakdn,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm36056,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40349,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40348,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm38722,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Fkbp6,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Tmem270,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm30003,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm2404,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34468,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34057,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
1700081B01Rik,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm32986,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40323,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm42018,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm26411,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Mir6240,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
1700016C19Rik,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52821,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm36880,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Rnf212,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm33474,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm32973,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm25672,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Sparcl1,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm6622,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm36167,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
4930405H06Rik,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm25937,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Fam47e,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Prol1,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Smr2,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm7337,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm35367,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Tmprss11c,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm21006,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm7271,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
1700071G01Rik,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm23932,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Shisa3,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm33040,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52776,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm3372,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
4933402J10Rik,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm18451,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm29924,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40299,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm19004,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
4930487D11Rik,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm26560,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm42935,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm1043,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Ppp2r2c,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Ucn,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Fam166c,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm42243,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34067,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm46906,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52807,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm16111,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
4921504A21Rik,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm8984,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm35702,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52804,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm42580,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm6465,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm21040,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm32877,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm4047,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Mir200b,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm30851,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm13172,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm13024,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm25938,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm13130,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34693,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
LOC115489911,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm33304,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Pla2g2f,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm13001,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52758,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
n-TAcgc3,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm32908,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40247,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Rspo1,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Mir6398,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Hpcal4,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Tmco2,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm24678,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12865,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12827,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Skint8,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12899,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52673,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
C8a,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
C8b,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12716,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52667,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12638,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Izumo3,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12653,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34457,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34039,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm11264,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm11251,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Hmgb1-rs18,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm11214,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm24448,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12530,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12451,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Mir1958,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm42280,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
5730488B01Rik,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52697,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34071,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm11941,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm11908,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gng2-ps1,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
4930598A11Rik,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Ttpa,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm23975,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm11857,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm46880,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm11820,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm35884,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12920,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34288,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm11801,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm11796,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm18933,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Penk,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm31596,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gbp2-ps,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm6214,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40156,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
4930579F01Rik,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm18330,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm18546,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Pitx2,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40149,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Mir367,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm35535,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm16958,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm9372,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
LOC115489839,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
n-TRtct2,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34119,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40134,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm5710,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm29736,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Utp14b-ps1,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm26076,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52630,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Slc6a17,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40120,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Kcnd3os,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40110,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Nhlh2,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12464,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12400,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm12399,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
n-TEctc13,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm15263,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Rptn,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm18432,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm35785,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Rpl13-ps4,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34014,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Bglap2,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm25167,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm24472,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm31419,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Sfrp2,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm10710,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Zbbx,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm8643,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm6098,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Sis,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm8599,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm17213,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
1110032F04Rik,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm19024,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Vmn2r128,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm40060,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm25404,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm30292,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm29741,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm32416,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm46801,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm46833,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm23214,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm6558,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm32458,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm42187,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm8957,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm8955,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Pmp2,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
C230057A21Rik,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm14342,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm35948,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Fam217b,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm41987,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm2007,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm4631,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Ankrd60,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm36911,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm14263,0.058157782,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm14637,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
AY702102,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm46788,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Kcng1,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Mir7678,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Svs5,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Svs4,0.066831387,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Wfdc12,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Tox2,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Mir7003,0.059943534,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34741,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Slc32a1,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
1700060C20Rik,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm52564,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm17897,0.063529821,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Foxs1,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm25516,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
A530006G24Rik,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34889,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Nkx2-4,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm34689,0.067393057,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Pcsk2,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm14083,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Sptlc3,0.061561294,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm14099,0.059117491,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
Gm24665,0.074609885,-0.432130026,3.06038251,-0.141201312,0.88771091,NA
